outlet_name,merged_from,n_merged,postal_code,outlet_type,planning_area,region,neighborhood_type,pa_population,pa_area_sqkm,pa_population_density,n_outlets_at_postal,shared_postal,merge_group,merge_role,latitude,longitude,res_area_500m,com_area_500m,mixed_area_500m,inst_area_500m,open_area_500m,hdb_blocks_500m,rc_ratio_500m,res_area_1000m,com_area_1000m,mixed_area_1000m,inst_area_1000m,open_area_1000m,hdb_blocks_1000m,rc_ratio_1000m,res_area_1500m,com_area_1500m,mixed_area_1500m,inst_area_1500m,open_area_1500m,hdb_blocks_1500m,rc_ratio_1500m,open_hours_daily,g1_wins_hist,g2_wins_hist,combined_wins_hist,first_draw,last_draw,draws_i,hdb_proxy,com_area_proxy,volume_proxy,is_closed,exposure,p_share,expected_wins,win_rate_per_draw,win_share,std_residual,exposure_hdb,expected_wins_hdb,std_residual_hdb
Golden Lagoon Trading,Golden Lagoon Trading,1,730136,Authorised Retailer,WOODLANDS,NORTH REGION,residential,255130,13.6125,18742.3,1,0,,unique,1.43832145748732,103.777752029807,467106,31244,0,64270,139647,103,0.9373,1315871,316666,69198,162739,386812,238,0.7936,2680864,882359,79197,851492,654976,355,0.7469,11.0,8,28,36,1709,4156,2474,238.0,316666.0,403.6149064302439,0,998543.2785084234,0.003955404634749484,72.95348308331948,0.014551333872271624,0.001951854261548471,-4.326456720756287,588812.0,84.45938823849791,-5.27295374320422
Hao Mart Geylang Lorong 24,Hao Mart Geylang Lorong 24,1,389407,,GEYLANG,CENTRAL REGION,residential,110110,9.6448,11416.5,1,0,,unique,1.31317460794729,103.8836465666,378640,133357,3412,54095,15465,22,0.7379,1419855,402161,9329,223349,170529,125,0.7779,2887687,1019589,29514,422499,659619,248,0.7373,0.0,1,6,7,3439,3840,744,125.0,402161.0,335.3284103278953,1,249484.3372839541,0.0009882511106222736,18.227303484317215,0.009408602150537635,0.0003795272175233138,-2.6297487046897094,93000.0,13.339950792749306,-1.735836328772396
Hao Mart Punggol Walk,NTUC FP Punggol Walk | Hao Mart Punggol Walk,2,823308,,PUNGGOL,NORTH-EAST REGION,residential,174450,9.3743,18609.4,2,1,823308,replacement_merged,1.40800694944027,103.899074357998,330587,0,29989,60033,73098,73,0.9584,961086,7990,73668,316092,316832,237,0.957,2003557,149255,73668,872255,505496,502,0.9164,0.0,0,11,11,3133,3861,1050,237.0,7990.0,241.17873438379127,1,253237.67110298082,0.0010031187225756748,18.501521719185746,0.010476190476190476,0.0005963999132509217,-1.7439966488549068,248850.0,35.69512639543726,-4.133393871943186
Hao Mart Westgate,Hao Mart Westgate,1,608532,,BUKIT BATOK,WEST REGION,mixed,158030,11.1402,14185.6,1,0,,unique,1.33402529481694,103.742586014944,60109,122686,55941,63528,21358,16,0.3689,727605,573688,55941,132570,99902,108,0.5567,1323117,1262513,127253,218262,674561,220,0.5112,0.0,0,1,1,3854,3854,329,108.0,573688.0,408.036266729468,1,134243.93175399498,0.0005317637014591011,9.807849709711661,0.00303951367781155,5.421817393190197e-05,-2.812438240690809,35532.0,5.096721844816864,-1.8146422213952371
Hin Teck Leong Trading Company - Rowell Road,Hin Teck Leong Trading Company - Rowell Road,1,200640,,ROCHOR,CENTRAL REGION,mixed,13120,1.5885,8259.6,1,0,,unique,1.30743547948389,103.854713903431,177962,250704,37590,39297,24793,31,0.422,877589,593345,157670,262976,150216,96,0.5873,1541909,1416775,207887,978202,422025,177,0.5198,0.0,9,35,44,1239,3956,2944,96.0,593345.0,406.3167901064624,1,1196196.6300734254,0.004738344142410877,87.39401936262621,0.014945652173913044,0.0023855996530036867,-4.641827762094247,282624.0,40.539680138171825,0.5434706394836338
Hin Teck Leong Trading Company - Whampoa Drive,Hin Teck Leong Trading Company - Whampoa Drive,1,320074,Authorised Retailer,TOA PAYOH,CENTRAL REGION,residential,121850,8.1802,14895.7,1,0,,unique,1.32471579654689,103.857752875203,404437,12059,0,70105,50766,112,0.971,1644815,61542,67470,211777,244461,245,0.9463,3074826,655533,178499,748142,378773,448,0.8095,11.0,1,15,16,3148,4120,1035,245.0,61542.0,277.1861916704985,1,286887.7083789659,0.0011364124077524876,20.959990448586883,0.015458937198067632,0.0008674907829104315,-1.0833911908317793,253575.0,36.37288195990759,-3.37803085649834
Hock Soon Ann,Hock Soon Ann,1,460073,Authorised Retailer,BEDOK,EAST REGION,residential,276990,21.734,12744.6,1,0,,unique,1.31983803117222,103.943971359147,516035,0,0,14093,27766,48,1.0,1924143,0,113780,128839,144717,102,0.9721,3451595,173322,135106,304081,746074,198,0.9359,11.0,2,25,27,2196,4160,1987,102.0,0.0,102.0,0,202674.0,0.0008028271745423946,14.807344407259926,0.013588324106693507,0.0014638906961613532,3.1685438186927732,202674.0,29.071625666340573,-0.3842170419606059
Holland Drive Betting Centre – Lottery Lobby (Public),Holland Drive Betting Centre – Lottery Lobby (Public),1,270047,Betting Centre,QUEENSTOWN,CENTRAL REGION,residential,95930,21.684,4424.0,2,1,,unique,1.30853249504926,103.792385082436,279113,190063,36967,15740,78986,45,0.588,1583040,375179,57215,154703,145070,132,0.7997,3850551,546936,63284,483989,299442,192,0.8703,8.0,2,12,14,2529,4169,1654,132.0,375179.0,328.2169446028069,0,542870.8263730427,0.002150406325816655,39.662094273362385,0.008464328899637243,0.0007590544350466276,-4.074781022471908,218328.0,31.3170406094556,-3.0944489161837017
Hougang United Football Club,Hougang United Football Club,1,538856,,HOUGANG,NORTH-EAST REGION,residential,227560,13.933,16332.4,1,0,,unique,1.36949523794775,103.885957512282,353672,0,0,38004,77214,70,1.0,1809317,24019,67734,268729,167187,251,0.9696,4074030,141459,231422,797135,251750,588,0.9422,0.0,7,18,25,1784,3512,2399,251.0,24019.0,263.5618299329515,1,632284.8300091507,0.00250459083840189,46.19467342348446,0.010421008753647354,0.0013554543482975493,-3.1183925094240688,602149.0,86.37245193444305,-6.603677415972374
Jake Merchandise Associates,Jake Merchandise Associates,1,520503,Authorised Retailer,PASIR RIS,EAST REGION,residential,147110,15.8032,9308.9,1,0,,unique,1.3558033565401,103.945102946956,352018,161736,35313,58464,107524,61,0.6733,1573949,169877,77315,175488,435723,335,0.8855,3558802,192220,251260,570492,590004,772,0.9206,11.0,18,73,91,1881,4170,2302,335.0,169877.0,423.84491375660957,0,975690.9914677152,0.0038648827274662435,71.28389702538739,0.03953084274543875,0.00493385382780308,2.3352068755319184,771170.0,110.61688013811272,-1.8651734971835245
Jurong East Betting Centre - Lottery Lobby (Public),Jurong East Betting Centre - Lottery Lobby (Public),1,600352,Betting Centre,TENGAH,WEST REGION,residential,10,7.3635,1.4,4,1,600352,concurrent,1.34492289474517,103.730400848037,363418,0,43091,65516,225945,41,0.947,899033,0,128848,206545,556787,143,0.9373,2854151,4879,181715,608707,1412485,446,0.9685,0.0,0,2,2,3638,3654,545,143.0,0.0,143.0,1,77935.0,0.0003087141707765255,5.693924165802236,0.003669724770642202,0.00010843634786380394,-1.548039849327057,77935.0,11.179022204655023,-2.745329716423171
Keppel Credit Union Co-operative Ltd,Keppel Credit Union Co-operative Ltd,1,150001,,TANGLIN,CENTRAL REGION,residential,21810,7.5523,2887.9,1,0,,unique,1.28645354030174,103.808242400418,251391,255387,47452,44951,94184,37,0.4964,1023906,496899,64804,313172,503269,170,0.6662,2850193,667647,137298,548386,814152,358,0.7986,0.0,3,20,23,1880,3475,2303,170.0,496899.0,429.87596202396765,1,990004.3405411975,0.00392158040745925,72.32962903517841,0.00998697351280938,0.0012470180004337454,-5.800290306352564,391510.0,56.15832403085249,-4.424717031976187
Kim Chwee Trading,Kim Chwee Trading,1,600256,Authorised Retailer,TENGAH,WEST REGION,residential,10,7.3635,1.4,1,0,,unique,1.34416527251747,103.738263367232,489107,0,44833,78674,59929,62,0.958,1424941,0,122919,288477,414523,248,0.9603,2675956,339170,193558,551665,896592,452,0.8641,11.0,21,53,74,1280,4169,2903,248.0,0.0,248.0,0,719944.0,0.002851824147886506,52.59904458361872,0.02549087151222873,0.004012144870960746,2.9508303011651296,719944.0,103.26900573693663,-2.880202161172767
Kis Store,Kis Store,1,500004,Authorised Retailer,CHANGI,EAST REGION,residential,1850,41.4711,44.6,2,1,500004,concurrent,1.38909635615366,103.98746284567,48051,7044,48160,28350,151097,7,0.6986,119287,7044,48160,28350,813694,7,0.8216,119287,73374,48160,28350,836124,7,0.5953,10.0,21,67,88,1366,4156,2817,7.0,7044.0,10.683980600679067,0,30096.773352112934,0.00011921858508303809,2.1988675832715545,0.03123890663826766,0.004771199306007373,57.862005387474305,19719.0,2.8284998890561677,50.642625550057154
Kwek Lee Eng Agency,Kwek Lee Eng Agency,1,199018,Authorised Retailer,KALLANG,CENTRAL REGION,mixed,101290,8.5847,11798.9,1,0,,unique,1.30397881313463,103.861554245252,155983,183933,54273,78891,45571,44,0.4645,357664,660222,126946,134779,229130,72,0.3679,1096988,1702724,204029,287733,448113,134,0.3992,11.0,8,53,61,1247,4118,2936,72.0,660222.0,417.2931629956751,1,1225172.726555302,0.004853123530333417,89.51101039346955,0.02077656675749319,0.0033073086098460206,-3.013522085684305,211392.0,30.322138472912492,5.571154075522567
Laura's Gifts,Laura's Gifts,1,510442,Authorised Retailer,PASIR RIS,EAST REGION,residential,147110,15.8032,9308.9,1,0,,unique,1.36893288711175,103.957951722203,554637,0,33122,82924,50149,129,0.9718,1599188,123767,48784,256272,243009,374,0.9164,3288324,559678,97322,365840,969313,535,0.8458,11.0,30,54,84,1378,4155,2805,374.0,123767.0,438.72958929645745,0,1230636.4979765632,0.004874766484893334,89.91019304737264,0.029946524064171122,0.004554326610279766,-0.6233001072236731,1049070.0,150.47894815214534,-5.419338342087818
Lee Ah Lan Trading,Lee Ah Lan Trading,1,600061,,JURONG EAST,WEST REGION,residential,78600,17.8601,4400.9,1,0,,unique,1.32213636287766,103.738292803395,604869,59684,10924,20089,54515,42,0.9036,662541,183804,25539,105859,61915,47,0.7745,876306,1252058,81480,181079,386221,69,0.415,0.0,7,20,27,1443,3545,2740,47.0,183804.0,143.128672675641,1,392172.5631312564,0.0015534641384277975,28.652092569162296,0.009854014598540146,0.0014638906961613532,-0.30864283893843897,128780.0,18.47224583968017,1.984151465177984
Lee Eng Trading Store,Lee Eng Trading Store,1,522201,Authorised Retailer,TAMPINES,EAST REGION,residential,259900,20.7954,12497.9,1,0,,unique,1.35345315769813,103.953009918868,595817,0,42002,94712,26009,113,0.9671,2135063,42520,142595,287174,113455,383,0.9509,3505406,254946,194330,520615,501979,631,0.911,11.0,25,84,109,1254,4170,2929,383.0,42520.0,405.2377704629293,0,1186941.4296859198,0.004701682674354171,86.71783524578834,0.03721406623420963,0.0059097809585773155,2.3927821878756235,1121807.0,160.91236751571745,-4.092381600753589
Lee Wah TV & Electric Co,Lee Wah TV & Electric Co,1,389561,,GEYLANG,CENTRAL REGION,residential,110110,9.6448,11416.5,1,0,,unique,1.31431455112293,103.887423323191,523988,48938,5917,36712,6770,25,0.9103,1466061,462618,27553,159701,65284,129,0.7565,2942715,960236,74097,454051,247386,253,0.7492,0.0,12,39,51,1268,3567,2915,129.0,462618.0,370.9471518348877,1,1081310.9475986976,0.004283261853333046,79.0004816228747,0.017495711835334476,0.0027651268705270004,-3.1502907065532377,376035.0,53.93858490700522,-0.40011835022788317
Li Li Cheng Supermarket (Punggol) Pte Ltd,Li Li Cheng Supermarket (Punggol) Pte Ltd,1,823273,Authorised Retailer,PUNGGOL,NORTH-EAST REGION,residential,174450,9.3743,18609.4,1,0,,unique,1.40230301367166,103.901262391698,433082,0,0,43149,41184,112,1.0,1440059,0,73668,291995,270344,416,0.9757,3067787,38725,123291,845587,518243,764,0.9689,12.0,6,23,29,3246,4160,937,416.0,0.0,416.0,0,389792.0,0.001544034311353351,28.478168838601206,0.030949839914621132,0.0015723270440251573,0.09778539161821113,389792.0,55.91189354201439,-3.59908543347061
Lim Heng Ee Trading Pte. Ltd.,Lim Heng Ee Trading Pte. Ltd.,1,380016,Authorised Retailer,KALLANG,CENTRAL REGION,mixed,101290,8.5847,11798.9,1,0,,unique,1.31543175817283,103.871651573593,397951,3945,244,49914,29755,42,0.9899,891977,763950,1965,71945,116786,104,0.5386,1887454,1566006,63036,308818,743143,240,0.5457,11.0,12,29,41,1268,4104,2915,104.0,763950.0,503.5424446179406,1,1467826.2260612969,0.005814316497370246,107.23925347749682,0.014065180102915952,0.0022229451312079807,-6.396443060000891,303160.0,43.48537077774065,-0.37689432569104186
Livewire (Resorts World Sentosa),Livewire (Resorts World Sentosa),1,098138,,BUKIT MERAH,CENTRAL REGION,commercial,151250,14.4612,10459.0,1,0,,unique,1.2570386446855,103.822038714405,0,0,0,0,17489,0,0.5,0,513140,0,8504,741475,0,0.0,259112,726567,1338,102564,1031059,1,0.2632,0.0,9,54,63,2600,3795,1583,0.0,513140.0,268.3699326281171,1,424829.60335030936,0.0016828243885239108,31.03801302193501,0.03979785217940619,0.0034157449577098243,5.737025955538002,0.0,0.0,
Livewire Marina Bay Sands,Livewire Marina Bay Sands,1,018972,Livewire,DOWNTOWN CORE,CENTRAL REGION,commercial,3190,5.0836,627.5,1,0,,unique,1.28332249857386,103.857629111139,0,9560,0,14705,75919,0,0.0,45495,387748,0,99375,838889,0,0.105,106992,1057128,34547,179975,1059652,8,0.1037,12.0,12,45,57,2609,4160,1574,0.0,387748.0,202.79047557525655,0,319192.2085554538,0.0012643761850583781,23.320154357216726,0.03621346886912325,0.0030904359141184124,6.974360340416436,0.0,0.0,
Livewire Singapore Pools,Livewire Singapore Pools,1,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,1.5885,8259.6,2,1,,unique,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,428.9421081524166,0,1281679.0191594209,0.005076954841874269,93.63935510352901,0.024096385542168676,0.003903708523096942,-2.2362229834708183,143424.0,20.572786048379317,11.338260803711854
Lucky Hill,Lucky Hill,1,090112,,BUKIT MERAH,CENTRAL REGION,residential,151250,14.4612,10459.0,1,0,,unique,1.27446978398017,103.825878114028,488457,0,12985,103602,47833,34,0.9871,1178868,155507,29062,157590,108910,142,0.8753,1853061,525614,79873,546547,900756,295,0.77,0.0,6,31,37,2303,4031,1880,142.0,155507.0,223.32946781229413,1,419859.39948711294,0.0016631365414177715,30.674890369909377,0.019680851063829788,0.002006072435480373,1.1420274628223979,266960.0,38.29283079174576,-0.20892141131205566
Majestic Betting Centre - Lottery Lobby (Public),Majestic Betting Centre - Lottery Lobby (Public),1,059810,Livewire,OUTRAM,CENTRAL REGION,commercial,18340,1.3732,13355.8,3,1,,unique,1.28471077015851,103.843197416212,70387,203661,86285,49501,93916,23,0.3151,345030,796781,162349,266438,264520,57,0.3268,1180428,1271316,198918,693773,801578,168,0.4829,8.0,0,6,6,3893,4162,290,57.0,796781.0,473.7129112705378,0,137376.74426845595,0.0005441733199565686,10.036732713278951,0.020689655172413793,0.00032530904359141186,-1.2741888922935423,16530.0,2.3710686731628607,2.3567129241069913
Mee Lee Cheong Pte. Ltd.,Mee Lee Cheong Pte. Ltd.,1,521139,Authorised Retailer,TAMPINES,EAST REGION,residential,259900,20.7954,12497.9,1,0,,unique,1.34607675043696,103.944284625086,293057,46631,51735,66840,55662,48,0.8148,1453689,374339,75631,283880,205045,203,0.7835,3230022,618461,202783,839612,420690,575,0.8223,11.0,24,90,114,1708,4160,2475,203.0,374339.0,398.7776283471893,0,986974.6301592935,0.003909579194547946,72.10827866424232,0.04606060606060606,0.006180871828236825,4.933278593285195,502425.0,72.06800835534486,4.939400376146762
Metro Woodlands,Metro Woodlands,1,738099,Authorised Retailer,WOODLANDS,NORTH REGION,residential,255130,13.6125,18742.3,1,0,,unique,1.4360700650803,103.785981524253,190041,102399,0,18587,14762,54,0.6498,1408656,230595,21560,381896,302296,296,0.8547,3121656,532226,121345,759403,546941,595,0.843,9.5,11,52,63,2075,4155,2108,296.0,230595.0,416.6001571001689,0,878193.1311671559,0.0034786766442536604,64.16071202661452,0.02988614800759013,0.0034157449577098243,-0.1449071773542039,623968.0,89.50217651881935,-2.8013330427647247
NTUC FP Coronation,NTUC FP Coronation,1,269707,,BUKIT TIMAH,CENTRAL REGION,residential,77860,17.5149,4445.3,1,0,,unique,1.32383512178759,103.809999570047,374395,4851,14649,82591,12781,0,0.9691,1813219,8658,16859,458623,37701,10,0.9907,3980182,8658,18513,683575,775574,10,0.9955,11.14,7,26,33,1253,3705,2930,10.0,8658.0,14.528095406115753,1,42567.31953991915,0.0001686166004227309,3.1099645781968484,0.011262798634812287,0.0017891997397527651,16.94918064496025,29300.0,4.2028017013715555,14.046909592926303
NTUC FP Hougang Point,NTUC FP Hougang Point,1,538692,,SENGKANG,NORTH-EAST REGION,residential,249370,10.603,23518.7,1,0,,unique,1.37571530699875,103.879472337592,328345,62947,15461,77630,28367,111,0.8262,1557074,232536,91546,502411,137569,314,0.8521,3412007,596534,148509,737372,343982,496,0.8386,0.0,7,28,35,1595,3239,2588,314.0,232536.0,435.615291447971,1,1127372.374267349,0.0044657192234337255,82.36572535701163,0.013523956723338485,0.001897636087616569,-5.219043645420963,812632.0,116.56420314638123,-7.554696087161924
NTUC FP Jurong Point,NTUC FP Jurong Point,1,648886,,JURONG WEST,WEST REGION,mixed,262730,14.6804,17896.7,1,0,,unique,1.3394520043632,103.706685012926,340270,67785,60340,7689,140652,65,0.7909,1041344,895052,92984,179504,182711,253,0.536,2320950,2240488,112503,391113,311823,497,0.5086,10.71,12,57,69,1210,3748,2973,253.0,895052.0,721.1082062179161,1,2143854.6970858644,0.008492183551372578,156.62983342151583,0.02320887991927346,0.003741054001301236,-7.001881284312697,752169.0,107.89137040678983,-3.744207353219115
NTUC FP Shaw Plaza,NTUC FP Shaw Plaza,1,329783,,NOVENA,CENTRAL REGION,residential,49330,8.968,5500.7,1,0,,unique,1.32525301846661,103.850995830211,465536,36096,60735,25865,5804,12,0.8818,1295656,186601,148697,413601,243536,164,0.84,3436758,370218,154805,707116,349304,435,0.887,0.0,6,20,26,1720,3287,2463,164.0,186601.0,261.5914912077392,1,644299.8428446616,0.002552184406431454,47.07248919222174,0.010556232237109216,0.0014096725222294514,-3.0713708461010496,403932.0,57.9401398238367,-4.196111729013274
NTUC FP Square 2,NTUC FP Square 2,1,307506,,NOVENA,CENTRAL REGION,residential,49330,8.968,5500.7,1,0,,unique,1.32044103104797,103.844192628979,234253,80446,0,220368,8141,0,0.7444,1577330,112092,99322,396525,32290,28,0.9096,3017773,258243,110179,736998,286534,129,0.9075,0.0,4,28,32,2196,3153,1987,28.0,112092.0,86.62361633891511,1,172121.12566542433,0.0006818018936668199,12.575154126790826,0.01610468042274786,0.001734981565820863,5.477733801245131,55636.0,7.9804462613483915,8.50259211363399
NTUC FairPrice AMK Hub,NTUC FairPrice AMK Hub,1,569933,Authorised Retailer (FairPrice),ANG MO KIO,NORTH-EAST REGION,residential,162280,13.9426,11639.2,1,0,,unique,1.36923561405404,103.848693181185,347455,19300,108154,61603,28657,86,0.8455,1502032,19300,210764,131393,555769,271,0.928,3055447,525211,345948,930950,833967,486,0.8222,13.5,23,98,121,2211,4160,1972,271.0,19300.0,281.0938139683569,0,554317.0011455999,0.0021957466267529886,40.49835078383212,0.06135902636916836,0.0065603990457601385,12.649871353319783,534412.0,76.65623422639509,5.064759542440112
NTUC FairPrice Anchorvale Village,NTUC FairPrice Anchorvale Village,1,540339,Authorised Retailer (FairPrice),SENGKANG,NORTH-EAST REGION,residential,249370,10.603,23518.7,1,0,,unique,1.39690459918221,103.888683684536,317309,0,9678,129822,126186,74,0.9852,1314321,18205,36764,316475,368176,271,0.9733,2633040,183826,36764,536358,475095,610,0.9291,11.0,1,1,2,4144,4179,39,271.0,18205.0,280.5211338494268,0,10940.324220127646,4.333653839280226e-05,0.7992991141168448,0.05128205128205128,0.00010843634786380394,1.3430128413653883,10569.0,1.5160208594469615,0.3930737622374859
NTUC FairPrice Bedok North Street 1,NTUC FairPrice Bedok North Street 1,1,460212,Authorised Retailer (FairPrice),BEDOK,EAST REGION,residential,276990,21.734,12744.6,1,0,,unique,1.32594069200441,103.931640022396,313295,35152,143484,16136,79481,82,0.7827,1488394,360294,232442,216551,131538,255,0.771,4013480,500132,344552,456528,356197,419,0.8616,11.0,16,75,91,1522,4176,2661,255.0,360294.0,443.4321559541545,0,1179972.966994005,0.004674079374405219,86.20871998152985,0.034197670048853816,0.00493385382780308,0.5160311932700832,678555.0,97.33215387283877,-0.6418348474553595
NTUC FairPrice Bedok North Street 4,NTUC FairPrice Bedok North Street 4,1,460089,Authorised Retailer (FairPrice),BEDOK,EAST REGION,residential,276990,21.734,12744.6,1,0,,unique,1.33233468349262,103.938051284737,527741,0,37141,104485,20342,85,0.9671,1548656,127570,160495,225321,98943,225,0.8869,3240259,546148,306304,319581,400588,398,0.8291,11.0,19,41,60,1205,4160,2978,225.0,127570.0,291.71854134421187,0,868737.816123063,0.003441222487029461,63.469907550771374,0.020147750167897917,0.0032530904359141183,-0.4355459413567698,670050.0,96.11219385679219,-3.6835335331996406
NTUC FairPrice Bishan Street 13,NTUC FairPrice Bishan Street 13,1,570510,Authorised Retailer (FairPrice),BISHAN,CENTRAL REGION,residential,87320,7.6081,11477.2,1,0,,unique,1.34888843900173,103.849691980373,417096,107064,0,142088,22311,82,0.7957,1208306,282449,19938,420513,171735,194,0.8064,2936677,505619,57191,888972,578819,406,0.8473,11.0,9,34,43,1532,4109,2651,194.0,282449.0,341.7195679558776,1,905898.5746510315,0.003588422753333285,66.18486926247911,0.016220294228592985,0.002331381479071785,-2.849871601125863,514294.0,73.7705016452281,-3.582557818592099
NTUC FairPrice Boon Lay Place,NTUC FairPrice Boon Lay Place,1,640221,Authorised Retailer (FairPrice),JURONG WEST,WEST REGION,residential,262730,14.6804,17896.7,1,0,,unique,1.34633552457315,103.712430373455,371480,0,42009,81113,25357,76,0.9492,1393918,643236,88868,257165,91160,236,0.6765,2633309,1469986,190131,492653,403144,478,0.6355,11.0,18,82,100,1423,4169,2760,236.0,643236.0,572.4095607124362,0,1579850.387566324,0.00625806380122551,115.4237287498033,0.036231884057971016,0.005421817393190197,-1.4356276985003082,651360.0,93.4312940684429,0.6795691226077042
NTUC FairPrice Bukit Batok MRT Station,NTUC FairPrice Bukit Batok MRT Station,1,659958,Authorised Retailer (FairPrice),BUKIT BATOK,WEST REGION,residential,158030,11.1402,14185.6,1,0,,unique,1.34903331201636,103.749566478309,410406,54661,0,13062,87345,83,0.8825,1503213,290949,80299,210390,319636,289,0.8234,2944136,621579,176665,518438,995544,520,0.8103,11.0,16,50,66,1395,4150,2788,289.0,290949.0,441.16503006629387,0,1229968.1038248274,0.004872118858713761,89.8613602301166,0.023672883787661407,0.0035783994795055302,-2.5171477203361317,805732.0,115.5744648617579,-4.611339413379097
NTUC FairPrice Bukit Merah Central,NTUC FairPrice Bukit Merah Central,1,150166,Authorised Retailer (FairPrice),BUKIT MERAH,CENTRAL REGION,residential,151250,14.4612,10459.0,1,0,,unique,1.28315092773625,103.817689706645,139250,129793,42491,96793,24339,40,0.5152,1094004,323490,82995,291038,211131,193,0.7568,2695398,676165,160394,549438,1429281,469,0.7859,11.0,18,58,76,1195,4155,2988,193.0,323490.0,362.1838280115945,0,1082205.2780986445,0.004286804452918486,79.06582132962855,0.025435073627844713,0.00412058121882455,-0.3447882427694785,576684.0,82.71974390285853,-0.7388361410373057
NTUC FairPrice Bukit Panjang Plaza,NTUC FairPrice Bukit Panjang Plaza,1,677743,Authorised Retailer (FairPrice),CHOA CHU KANG,WEST REGION,residential,192070,6.1173,31397.9,1,0,,unique,1.37948804026655,103.764594965051,379129,11499,61364,27709,57524,87,0.9067,1720204,18647,117139,120827,145558,321,0.9584,3027242,18647,156363,623179,555202,515,0.9698,11.0,9,51,60,1503,4160,2680,321.0,18647.0,330.75229787916845,0,886416.1583161715,0.0035112494935201155,64.76148565848501,0.022388059701492536,0.0032530904359141183,-0.5916761710669217,860280.0,123.39884804286424,-5.707235771953296
NTUC FairPrice Bukit Timah Plaza,NTUC FairPrice Bukit Timah Plaza,1,588996,Authorised Retailer (FairPrice),BUKIT TIMAH,CENTRAL REGION,residential,77860,17.5149,4445.3,1,0,,unique,1.33875930729064,103.778600077834,210615,0,92035,380683,33713,8,0.848,1405064,34679,92816,453784,94197,21,0.9471,3668789,36093,94578,561721,524514,21,0.9781,11.0,7,36,43,1537,4155,2646,21.0,34679.0,39.1369624149559,0,103556.40254997333,0.00041020502908597014,7.565821556461633,0.016250944822373395,0.002331381479071785,12.882327058523737,55566.0,7.9704054381710545,12.407803411922107
NTUC FairPrice Canberra Plaza,NTUC FairPrice Canberra Plaza,1,750133,Authorised Retailer (FairPrice),SEMBAWANG,NORTH REGION,residential,102640,12.6362,8122.7,1,0,,unique,1.44349544527985,103.830345369213,386398,88191,28599,20188,21390,62,0.7963,1298175,293187,28599,144942,207309,174,0.8102,3298410,591320,121213,334538,293306,380,0.8375,12.0,1,7,8,3792,4142,391,174.0,293187.0,327.33549409018934,0,127988.17818926403,0.0005069835670609717,9.350804910872561,0.020460358056265986,0.00043374539145521576,-0.4417414299891854,68034.0,9.75881948638609,-0.563018449275808
NTUC FairPrice Changi Business Park,NTUC FairPrice Changi Business Park,1,486018,Authorised Retailer (FairPrice),TAMPINES,EAST REGION,commercial,259900,20.7954,12497.9,1,0,,unique,1.33491977663975,103.963653900382,0,398524,0,0,0,0,0.0,252548,1431224,0,316194,21182,0,0.15,1004687,1856281,0,474380,1450523,52,0.3512,12.0,6,27,33,2844,4128,1339,0.0,1431224.0,748.523772178634,1,1002273.3309471909,0.003970180025082288,73.22600038261773,0.024645257654966394,0.0017891997397527651,-4.700826221386656,0.0,0.0,
NTUC FairPrice Clementi Avenue 2,NTUC FairPrice Clementi Avenue 2,1,120352,Authorised Retailer (FairPrice),CLEMENTI,WEST REGION,residential,91990,9.5213,9661.5,1,0,,unique,1.31427860227337,103.771350557894,392214,0,35585,50830,18240,50,0.9584,1504789,3788,111419,769974,148564,161,0.9633,4087988,17819,167701,952265,305410,246,0.9762,11.0,17,45,62,1241,4142,2942,161.0,3788.0,162.98110711461845,0,479490.4171312075,0.001899345435554642,35.03152721336982,0.02107409925220938,0.0033615267837779224,4.556452190897054,473662.0,67.94223411177659,-0.7209080023452825
NTUC FairPrice Clementi Avenue 3,NTUC FairPrice Clementi Avenue 3,1,120451,Authorised Retailer (FairPrice),CLEMENTI,WEST REGION,residential,91990,9.5213,9661.5,1,0,,unique,1.31248109025097,103.765476495005,371402,3788,57538,50698,93773,74,0.9248,1686508,14300,144008,307389,190680,198,0.9532,2876682,598462,202558,1020973,391298,255,0.8097,11.0,22,59,81,1672,4177,2511,198.0,14300.0,205.47883625634734,0,515957.35783968813,0.0020437973680827145,37.69579865691759,0.03225806451612903,0.00439167208848406,7.053157124200203,497178.0,71.3153769380378,1.1468091016702415
NTUC FairPrice Compassvale Link,Ichido Kopitiam City | NTUC FairPrice Compassvale Link,2,543277,Authorised Retailer (FairPrice),SENGKANG,NORTH-EAST REGION,residential,249370,10.603,23518.7,2,1,543277,replacement_merged,1.38233698966981,103.893607838756,287550,0,37256,66106,55102,109,0.9426,1438242,171329,53781,381912,202266,379,0.8808,3297334,199856,170563,875283,384504,794,0.9223,12.0,2,19,21,3298,4031,885,379.0,171329.0,468.60430328417715,1,414714.80840649677,0.001642757916032043,30.299027003295002,0.023728813559322035,0.0011385816525699415,-1.6893637376282065,335415.0,48.11203865752698,-3.908726608121874
